67555,71#a,0.0
68095,72#a,0.0
69231,74#a,0.0
69823,75#a,0.0
70449,76#a,0.0
71020,77#a,0.0
71596,78#n,0.0
84513,80#n,0.0
85041,81#a,0.0
85608,82#a,0.0
86683,84#a,0.0
87227,85#a,0.0
87796,86#a,0.0
88340,87#a,0.0
88895,88#a,0.0
89481,89#a,0.0
109599,trend#n,0.0
102108,90#n,0.0
104357,94#a,0.0
104897,95#a,0.0
105467,96#a,0.0
106042,97#a,0.0
107205,99#a,0.0
80995,temporary#n,0.0
11555,planning#n,0.0
3626,retroactive#a,0.0
4006,ohio#n,0.0
100775,tried#a,0.5416666666666666
155180,outbreak#n,-0.125
6370,coyote#n,0.0
36124,thoroughly#r,0.4166666666666667
122396,television#n,0.0
99600,flies#n,0.0
15370,trial#n,0.00850340136054422
68083,tribe#n,0.0
39585,martin#n,0.0
14742,featured#a,-0.041666666666666664
72022,duplicate#v,0.045000000000000005
138589,supporting#a,0.20833333333333334
81722,bolivia#n,0.0
106755,finalize#v,0.0
145232,bolivar#n,0.0
59480,aa#n,0.0
61289,ad#r,0.0
62921,ag#n,0.0
64111,ai#n,0.0
65306,ak#n,0.0
65852,al#n,0.0
66501,am#n,-0.034090909090909095
67049,an#n,-0.125
140234,panic#n,-0.3333333333333333
69339,ar#n,0.0
69910,as#n,0.0
70542,at#n,0.0
73868,az#n,0.0
79450,be#v,0.03930652281471178
11713,refinery#n,0.0
90727,by#r,-0.16666666666666666
50385,panel#n,0.0
94724,ca#n,0.0
95849,cc#n,0.0
96465,cd#n,0.0
97646,cf#r,0.0
102740,co#n,0.0
107549,food#n,-0.022727272727272728
104445,cr#n,0.0
104998,cs#n,0.0
13746,partner#n,0.0
112319,da#n,0.0
113476,dc#n,0.0
114095,dd#n,0.0
114686,de#n,0.0
115810,dg#n,0.0
120424,do#n,0.022727272727272728
135199,ford#n,-0.04599211563731932
130167,ea#n,0.0
130723,eb#n,0.0
45542,brainstorming#n,0.0
131848,ed#n,-0.5
136514,el#n,0.0
68182,favored#a,0.25
141505,eu#n,0.0
143204,ex#a,0.0
154027,fl#n,0.0
2135,fr#n,0.0
3237,ft#n,0.0
10160,ga#n,0.0
11199,gc#n,-0.125
12310,ge#n,0.08333333333333333
16836,gm#n,0.0
18006,go#a,0.25
18544,gp#n,-0.5
126884,form#n,0.007923058706971593
28629,fort#v,0.0
29754,he#n,0.0
34229,hm#n,0.0
35986,hp#n,0.0
37162,hr#n,0.0
71155,four#n,0.0
47005,id#n,0.0
47594,ie#r,0.0
49848,ii#n,0.0
51516,il#n,0.0
52624,in#a,0.0
56024,it#n,0.0
58461,ix#a,0.0
72859,jr#n,0.125
75142,jv#n,0.0
87443,km#n,0.0
94268,ky#n,0.0
98330,la#n,0.0
100511,le#n,-0.25
122270,administratively#r,0.0
115937,ma#n,0.39000000000000007
117113,mc#n,0.0
117689,md#n,0.0
118254,me#n,0.0
119448,mg#n,0.0
120568,mi#n,0.0
122877,mm#n,0.0
123992,mo#n,0.0
115771,alabama#n,0.0
125779,mr#n,0.0
126361,ms#n,-0.05474452554744526
126952,mt#n,0.0
17118,greenhouse#a,0.0
134887,nc#n,0.0
136029,ne#n,0.0
137158,ng#n,0.0
137712,nh#n,0.0
140483,nm#n,0.0
141610,no#a,0.0
145577,nv#n,0.0
146190,nw#n,0.0
147337,ny#n,0.0
47,oh#n,0.0
1774,ok#r,0.25
3390,on#r,0.034090909090909095
5690,or#n,0.0
13577,pa#n,0.0
15245,pd#n,0.0
20408,pm#n,0.0
23114,pr#n,0.0
51030,re#n,0.0
53326,ri#n,0.0
74563,oppose#v,0.0
137016,jensen#n,0.0
66671,sa#n,0.0
67277,sb#n,0.0
68395,sd#n,0.0
68933,se#n,0.0
74772,so#r,0.0
125267,decision#n,0.021897810218978103
85377,tc#n,-0.08333333333333333
88108,th#n,0.0
91488,tn#n,0.0
97274,tx#n,0.0
107567,uk#n,0.0
109236,un#n,0.0
110410,up#r,0.056569343065693424
112069,us#n,0.0
112630,ut#n,0.0
130398,vt#n,0.0
137268,wa#n,0.0
40309,expeditiously#r,0.25
150906,wy#n,0.0
77542,compensation#n,-0.13636363636363638
48913,dragon#n,-0.09000000000000001
13995,suspect#a,-0.5
70583,panda#n,0.0
71272,european#a,0.0
8291,williams#n,0.07653061224489796
103437,hundred#a,0.0
112673,earlier#r,0.0
82659,conduct#v,0.07653061224489796
111415,perusal#n,0.0
38012,video#n,0.0
131283,okay#a,0.375
32879,manually#r,0.0
109412,fixings#n,0.0
96508,appreciate#v,0.0821167883211679
58506,middleton#n,0.0
41149,analytical#a,0.041666666666666664
64380,mid-september#n,0.0
8692,upward#r,0.041666666666666664
19978,free#r,0.0
30443,inspect#v,0.06818181818181819
15837,filing#n,0.0
138702,tracked#a,0.0
49677,culture#v,0.0
85498,finished#a,0.06569343065693431
46474,paper#n,0.0
121329,dutch#n,0.0
95410,communicate#v,-0.02410468319559229
81330,repeating#n,0.0
56286,breakers#n,0.0
50344,article#n,0.0
115019,previously#r,0.0
6832,maximising#a,0.25
145264,number#n,-0.11826402742769769
85616,filled#a,0.13636363636363638
26262,sacramento#n,0.0
111459,coupled#a,0.0
63441,saying#n,0.0
67942,overtime#r,0.0
103996,catherine#n,0.0
135666,popular#a,0.08
132834,oman#n,0.0
34797,outage#n,0.0
125907,purely#r,0.0
18876,georgia#n,0.0
107039,glimpse#v,0.0
5834,miracle#n,0.20833333333333334
91341,offer#n,0.0
67500,molly#n,0.0
43338,developed#a,0.10227272727272728
8290,parts#n,0.0
6961,party#n,0.0
112642,visiting#n,0.0
131238,historic#a,0.125
129524,realised#a,0.125
131910,jeopardize#v,-0.16666666666666666
35927,economist#n,0.0
125521,raised#a,-0.06818181818181819
141173,threatening#a,-0.5
131660,inadequate#a,-0.5416666666666666
20701,unusual#a,-0.18181818181818182
87996,once#r,0.0
124672,litigation#n,0.0
153434,timber#n,0.0
7091,blocked#a,0.041666666666666664
60,parks#n,0.0
84080,only#r,-0.03213957759412305
33949,netherlands#n,0.0
124929,paris#n,0.0
111997,moore#n,0.0
153727,methane#n,0.0
85218,realized#a,0.125
12937,observance#n,0.015000000000000003
149963,rainy#a,-0.25
149406,premier#v,0.0
83042,fuel#n,0.0
72249,raise#n,0.0
137131,floor#v,0.25
31398,moody#a,-0.3333333333333333
58264,southwest#r,0.0
146310,acquired#a,0.0
40266,full#a,0.02299605781865966
78352,appropriately#r,0.25
86972,fund#v,0.0
112915,paperwork#n,0.0
83366,premium#n,-0.12317518248175183
77293,patty#n,0.0
46262,monte#n,0.0
70265,month#n,0.0
2791,chuck#v,0.0
10149,title#v,0.0
85737,synergy#n,0.0
132651,convert#n,0.0
62949,usually#r,0.0
58548,sense#v,-0.07500000000000001
15258,carolina#n,0.0
61383,caroline#a,0.0
44136,opal#n,0.0
142010,association#n,0.0
116934,open#v,0.0
47624,formidable#a,0.7916666666666666
106138,money#n,0.0
28321,sweep#n,0.07653061224489796
79047,overheating#n,-0.5
152636,driver#n,0.0
155220,driven#a,0.10227272727272728
4264,greenpeace#n,0.0
145293,markup#n,0.0
137229,fully#r,0.10227272727272728
33916,supplemental#a,0.0
67925,whatever#a,0.0
132350,permian#n,0.0
58623,timely#r,0.0
31112,prevail#v,0.13686131386861314
17959,market#n,0.0
5571,equity#n,0.09090909090909091
85088,melissa#n,0.0
70474,celebration#n,0.034090909090909095
9320,overturn#n,-0.125
117378,reporting#n,0.0
11056,promotion#n,0.0
48530,delayed#a,-0.75
109904,oral#a,0.0
129755,paving#n,0.0
3037,pretty#a,0.20833333333333334
119186,anderson#n,0.0
129312,strategic#a,0.041666666666666664
2490,portable#n,0.0
56976,assist#n,0.375
103216,trout#n,0.0
83464,problem#n,-0.3863636363636364
74775,optimization#n,0.0
27844,asserted#a,0.5
14246,germany#n,0.0
143732,colorado#n,0.0
113746,integration#n,0.0
57685,integrating#n,0.0
103797,judgment#n,0.027548209366391185
42340,suspend#v,-0.195578231292517
69154,strengthened#a,0.0
109167,dioxide#n,0.0
152957,osha#n,0.0
80835,cherokee#n,0.0
9934,marino#n,0.125
14417,funny#n,0.0
93141,latest#a,0.08333333333333333
111157,equate#v,0.0
142325,banishment#n,0.0
41177,playing#n,0.0
97826,refining#n,0.0
119836,identified#a,0.0
25790,appropriation#n,0.0
126047,funds#n,0.0
22556,southward#n,0.0
124436,evaluation#n,0.08333333333333333
57888,rally#v,-0.010948905109489052
93822,cancellation#n,0.0
153622,involvement#n,0.02737226277372263
65318,branding#n,0.0
54885,chinese#a,0.0
72555,stadium#n,0.0
145334,cancelled#a,-0.375
105824,prospect#v,0.25
149493,serve#n,0.0
152654,overturned#a,0.0
101121,mainly#r,0.0
63611,swept#a,0.375
138,keller#n,0.0
50315,outlying#a,0.0
41771,established#a,0.13686131386861314
110802,fossil#n,-0.08333333333333333
134527,arrival#n,0.0
29159,expensive#a,0.5
92706,accuracy#n,0.3333333333333333
97468,posted#a,0.0
70818,mitigate#v,-0.16666666666666666
34838,swing#n,0.0
122591,moved#a,-0.5
108590,trust#v,0.2687074829931973
108039,truss#v,0.034090909090909095
79213,prevent#v,0.16666666666666666
100237,truth#n,0.3832116788321168
360,troubleshoot#v,-0.125
121383,tender#v,0.0
51345,inauguration#n,0.0
116447,favour#v,0.0
71299,accurate#a,0.375
111004,cleveland#n,0.0
128848,officer#n,0.0
14648,mouth#n,0.0
84889,truly#r,0.3400000000000001
26829,pattern#n,0.05978975032851512
105481,protect#v,-0.5
99145,timing#n,0.0
153768,affecting#a,0.375
114337,spread#n,0.035564286682021405
4988,fluid#n,0.0
23668,divestiture#n,0.0
105939,fastest#r,0.0
152273,procedure#n,0.0
55985,unfair#a,0.0
22883,over#r,0.0
151275,setup#n,-0.022727272727272728
18277,weekend#v,0.0
5907,table#n,0.0
12432,copper#v,0.0
74551,randy#a,0.625
97522,ziegler#n,0.0
106418,sensitivity#n,-0.048357664233576646
110453,range#v,0.04024310118265441
124611,preparedness#n,0.0
46883,connect#v,0.0
18858,ordered#a,0.045454545454545456
45728,exciting#a,0.3333333333333333
101892,owen#n,0.0
109068,projecting#a,0.0
128560,projection#n,0.03292236824278553
60550,promotional#a,0.0
59722,mandatory#n,0.0
112715,undue#a,-0.2750000000000001
61897,remediation#n,0.0
43675,wireless#a,0.0
78825,announcement#n,0.0
82387,under#a,-0.125
7310,enforcement#n,0.0
66662,training#n,0.2916666666666667
40427,newsletter#n,0.0
78344,high-voltage#a,0.125
124330,opposed#a,0.0
11379,execute#v,0.02410468319559229
13816,examine#v,0.06934306569343066
124415,industry#n,0.022727272727272728
38650,increasing#a,0.0
147559,rapid#a,0.16666666666666666
454,seven#a,0.0
139272,dropping#a,0.25
27194,winning#n,-0.125
124103,emphasizing#n,0.125
32985,verify#v,0.25500000000000006
100513,revision#n,0.0
39266,revising#n,0.0
4439,insure#v,-0.04
128118,ethics#n,0.0
22574,often#r,0.14772727272727273
26034,wanting#a,-0.625
97235,rates#n,0.0
93950,prioritize#v,0.0
49028,florida#n,0.0
77589,developing#n,0.0
142677,termination#n,0.0
117863,portion#v,0.0
149422,gain#v,0.08395286856501613
6684,statistics#n,0.0
129885,voyage#n,0.0
64466,game#v,0.0
2804,gale#n,0.0
84993,visit#v,-0.04215943933420938
62943,virus#n,-0.034090909090909095
120078,gary#n,0.0
43883,unaware#a,-0.25
1414,portal#n,0.0
3232,manipulation#n,0.08333333333333333
146017,become#v,0.015000000000000003
12371,literature#n,0.0
2543,political#a,0.0
82618,porter#n,0.0
87286,gaza#n,0.0
142340,reserve#v,0.030000000000000006
90668,occupied#a,-0.10500000000000001
20612,single#n,0.0
67432,reasonable#a,0.36363636363636365
68040,slight#n,-0.125
150046,argue#v,0.0
111951,barrier#n,0.0
127830,addressed#a,0.125
127272,addressee#n,0.0
62587,authorize#v,0.0
40483,union#n,0.0
22516,timeline#n,0.0
132882,authority#n,0.02410468319559229
126636,intelligence#n,0.21897810218978103
65938,restrict#v,0.0
9481,associate#a,-0.375
34987,unite#v,-0.017006802721088437
101822,lorenz#n,0.5
10425,anyway#r,0.0
72663,definite#a,0.5
130636,settling#n,-0.25
104497,initially#r,0.0
69280,authorized#a,-0.2916666666666667
103145,deliver#v,0.030210646237546646
116189,headed#a,-0.030000000000000006
3361,raider#n,0.0
108300,header#n,0.0
74057,nevertheless#r,-0.375
10755,ratio#n,0.0
23164,vital#a,0.26
62689,removal#n,0.0
152413,binding#a,0.0
98059,arise#v,-0.012052341597796145
146869,removed#a,0.0
88496,predict#v,0.0
124710,application#n,0.016069788797061526
19849,completed#a,0.09090909090909091
34831,taken#a,0.041666666666666664
19590,armed#a,0.04545454545454546
85980,liquidity#n,0.022727272727272728
99890,gent#n,-0.20454545454545456
52351,gene#n,0.0
59117,interruption#n,0.022727272727272728
145761,subsequent#a,0.0
103054,sierra#n,-0.16666666666666666
73410,merger#n,0.0
101296,expert#n,0.0
121850,attached#a,0.0
37253,scores#n,-0.25
139059,consumer#n,0.0
37866,injury#n,-0.43795620437956206
73265,condensate#n,0.0
92900,speeding#n,0.0
28956,pending#a,0.125
72666,compromise#n,0.0
143430,expect#v,0.004251700680272111
121748,leaders#n,0.0
57891,withdrawn#a,-0.16666666666666666
97067,electronically#r,0.0
42353,cordial#a,0.31818181818181823
107650,ceremony#n,0.09090909090909091
35216,pace#v,0.0
19284,pack#v,0.0
33045,availability#n,0.375
139528,outsource#v,0.0
18365,trojan#a,0.0
47720,page#n,0.0
146883,equal#v,0.06818181818181819
82511,paid#a,0.32954545454545453
84740,parking#n,0.0
75020,tampa#n,0.0
135916,tentatively#r,0.125
25218,palm#n,0.0
13888,judicial#a,0.07500000000000001
153378,part#n,0.0
34059,tammy#n,0.0
148397,park#n,0.0
5779,economics#n,0.0
90478,ambiguous#a,0.01136363636363637
124847,path#n,0.0
111925,crack#v,-0.028933968183051727
132994,pass#n,-0.02893552957264732
132363,past#r,0.0
144699,philadelphia#n,0.0
61414,tanker#n,0.0
26811,paul#n,-0.041666666666666664
60436,incumbent#n,0.0
78502,hydraulic#a,0.0
20158,human#a,0.0
54846,beach#v,0.0
79238,blanket#n,0.0
2065,discount#v,0.0
154096,shared#a,0.08333333333333333
152806,appeal#n,0.12000000000000002
136696,appear#v,0.0
141491,trepidation#n,-0.25
153516,crane#n,0.0821167883211679
35023,urgency#n,0.0
14969,craft#n,0.12317518248175183
78534,discover#v,0.0
39057,appointed#a,0.045000000000000005
61188,talks#n,0.0
89567,variable#n,0.0
92861,tax-free#a,0.0
14131,revised#a,0.25
58527,leading#a,0.24000000000000005
106893,upgrade#n,0.03571428571428572
38938,on-site#a,0.0
90275,gift#n,0.17045454545454547
24095,scours#n,0.0
67789,judge#n,0.0
83303,around#r,0.02316759246714538
94613,shoulder#v,-0.022727272727272728
59016,attractive#a,0.5795454545454546
52311,give#n,0.0
50213,stations#n,0.0
112446,designed#a,0.0
26533,exclude#v,-0.01824817518248175
69893,publish#v,0.0
122604,expand#v,0.035468319559228655
23098,venezuelan#a,0.0
143409,investigate#v,0.0
25532,radiation#n,0.0
316,duncan#n,0.0
152473,consolidated#a,0.0
146623,reusable#a,0.625
74560,huron#n,0.125
30831,revival#n,0.0
135495,peak#n,0.08034894398530763
2401,africa#n,0.0
4480,injured#a,-0.625
53350,peer#n,0.0
65061,heroic#n,0.0
42684,rarely#r,-0.125
92896,working#n,0.0
115037,reunion#n,0.0
54513,penn#n,0.0
76002,retention#n,0.011363636363636366
145466,perm#n,0.0
20694,asking#n,0.0
8039,typical#a,0.1590909090909091
127964,pricing#n,0.0
61069,valuable#a,0.20833333333333334
56586,permanent#a,-0.625
80537,glad#n,0.0
132876,hurry#n,-0.06818181818181819
6048,glen#n,0.0
617,creep#n,-0.24000000000000005
16210,relatively#r,0.0
129741,additional#a,0.0
100762,tennessee#n,0.0
8529,flywheel#n,0.0
122493,adversely#r,0.25
7781,austin#n,0.0
50916,together#a,0.375
114576,gathered#a,0.0
101368,sticking#a,0.0
33716,fiddler#n,0.10227272727272728
115236,channels#n,0.0
72296,substitute#n,0.0
29085,prefer#v,0.4800000000000001
60770,array#n,0.005000000000000003
127463,sulfur#n,0.0
58085,45th#a,0.0
54729,recorded#a,0.0
129482,years#n,0.0
2520,expense#v,0.0
86327,concession#n,0.0
119435,taste#v,0.00510204081632653
151065,atomic#a,0.0
45903,armstrong#n,0.0
89204,yard#n,0.0
96162,hopper#n,0.0
6705,hawthorne#n,0.0
130411,steering#n,0.06818181818181819
792,begin#n,0.0
132889,authorised#a,-0.2916666666666667
16801,one-third#n,0.0
105473,encouraged#a,0.375
123186,overcome#v,-0.07500000000000001
22659,written#a,0.0
19697,generate#v,0.0
46234,gallup#n,0.0
104402,weather#a,0.0
67564,goal#n,0.015000000000000003
47889,substantially#r,0.125
2147,freight#v,0.0
117468,filter#v,0.0
110535,covering#n,-0.013686131386861315
114427,one-year#a,0.0
153060,wells#n,0.0
68841,pick#n,0.029457146864917943
52368,gold#n,0.003649635036496353
107656,pier#n,0.0
154683,good#r,0.25
134401,aficionado#n,0.0
94387,gone#a,-0.38000000000000006
59247,representation#n,0.006096734859775099
123405,multiple#n,0.0
45782,pine#v,0.0
63148,picture#v,0.0
124945,ogden#n,0.0
81244,pipe#v,0.045000000000000005
27004,representative#a,0.0
122819,pacing#n,0.0
148476,finance#n,0.0
71990,hollywood#n,0.0
152292,finally#r,0.0
77423,louisiana#n,0.0
21647,houston#n,0.0
127677,kyoto#n,0.0
94408,construct#v,0.04251700680272109
8389,balance#n,0.0
115576,weakening#a,-0.4583333333333333
141284,being#n,0.0
135169,separator#n,0.0
114610,disagree#v,0.08333333333333333
63315,repayment#n,0.0
70259,foundation#n,0.0
119329,defendant#n,0.0
112053,streamline#v,0.0
34178,jackson#n,0.0
141524,year#n,0.0
63543,instructions#n,0.0
62304,mccormick#n,0.0
134579,proceedings#n,0.0
20542,valid#a,0.25
105717,below#r,0.0
80942,estate#n,0.0
124161,adjacent#a,0.0
116909,bearish#a,-0.5
124406,gray#n,-0.058914293729835886
43252,structured#a,0.0
46091,presently#r,-0.08333333333333333
133409,incomplete#a,0.125
21570,sharing#a,0.5
3853,submit#v,0.04267714401842569
90793,play#n,0.010021564358387072
103720,plan#n,0.0
63934,biennial#a,0.0
92047,grid#n,0.0
121413,politics#n,0.029197080291970805
141990,structural#a,0.0
79095,geared#a,0.0
100831,tittle#n,0.125
55277,grow#v,0.0
141786,carlos#n,0.0
47497,welfare#n,0.20454545454545456
129663,plus#a,0.25
7676,license#v,0.0
38133,attorney#n,0.0
126690,analyzed#a,0.125
153443,commercial#n,0.0
42670,failure#n,-0.15909090909090912
834,continued#a,-0.375
11512,harbor#n,0.0
30971,stranded#a,0.0
60540,old-time#a,0.125
1689,station#n,0.0
88175,carving#n,0.06818181818181819
111002,evolution#n,0.0
54664,regroup#v,0.0
78181,million#n,-0.041666666666666664
69655,homemade#a,0.0
98910,pacific#n,0.0
123498,tonight#r,0.0
36095,lowering#a,0.0
91860,consistent#a,0.16
91193,square#a,0.02551020408163265
32569,debut#v,0.0
44468,delighted#a,-0.08333333333333333
29571,impression#n,-0.04418572029737691
151439,biological#a,0.0
86405,eight#a,0.0
29690,geographic#a,0.0
45552,guam#n,0.0
16877,coordination#n,0.16500000000000004
21651,arnold#n,0.0
85997,gulf#n,-0.06818181818181819
145799,coordinating#a,0.0
11624,preparation#n,0.007665352606219886
122901,dressed#a,-0.11000000000000001
96933,valve#n,0.0
97296,liquid#a,-0.12167125803489441
75334,value#v,0.072992700729927
139874,pope#n,0.0
149417,poor#a,-0.4846938775510204
145641,pool#n,0.005996633468929723
10832,airport#n,0.0
106089,concurrence#n,0.0
7222,post#n,0.0
18274,pose#n,-0.20454545454545456
40636,respect#n,0.29132231404958686
10525,port#a,0.0
139202,production#n,-0.007665352606219886
19145,identify#v,0.0
131554,powerful#r,0.125
99618,qualify#v,0.32139577594123053
39440,substantive#a,0.034090909090909095
126591,construction#n,0.0
98658,productive#a,0.4750000000000001
53159,turkey#n,-0.021897810218978103
133356,lacking#a,-0.625
63613,significant#a,0.19500000000000003
53486,leaving#n,0.0
90314,stranger#n,-0.5
118881,nonprofit#n,0.0
89440,discontinued#a,0.0
56795,oklahoma#n,0.0
68481,civil#a,0.1122448979591837
78339,underway#a,0.0
125336,report#v,0.04761904761904763
27432,expressed#a,0.16666666666666666
65093,volumetric#a,0.0
143278,cross#a,-0.20833333333333334
65121,remaining#a,-0.375
141154,detroit#n,0.0
58574,unloading#n,-0.25
123517,carpet#v,0.0
148690,inventory#n,0.0
113034,coverage#n,-0.06818181818181819
45037,solid#a,0.2501513685472884
126583,statute#a,0.0
47556,reconsideration#n,0.0
65480,ticket#n,0.032846715328467155
15429,outlook#n,0.0
13661,hostile#n,0.125
48873,situation#n,-0.0364963503649635
58428,takeaway#n,0.0
105727,source#v,0.0
145400,verbal#a,-0.034013605442176874
35350,roberts#n,0.0
99976,overall#a,0.0
105560,solar#a,0.0
11282,regulated#a,0.0
71112,emergency#n,-0.27272727272727276
126492,interconnection#n,0.0
143557,real-time#a,0.0
149904,evaluate#v,0.0
124309,overage#a,0.5
120414,wright#n,0.0
23489,beaten#a,-0.08333333333333333
89401,wonderful#a,0.75
6776,eliminate#v,0.012052341597796145
2222,wording#n,0.125
44493,project#n,0.0
59966,regulator#n,0.0
70459,defer#v,0.0
1285,cutting#n,0.014225714672808563
128015,shipper#n,0.0
149703,retraining#n,0.0
105313,interstate#n,0.0
132743,decreased#a,-0.125
140986,voucher#n,0.022727272727272728
42758,drifting#a,0.0
45605,crude#a,-0.5076530612244898
105051,cable#v,0.0
18570,elaboration#n,0.09854014598540146
75457,gibbs#n,0.0
108459,korean#n,0.0
57018,professional#a,0.05474452554744526
17409,decided#a,0.5
21324,persuade#v,0.0
58168,engineering#n,0.0
20181,decrease#n,0.0
151046,furthermore#r,0.0
105650,organization#n,0.019283746556473833
50793,giant#a,0.375
94417,clarify#v,0.16666666666666666
26588,graphics#n,0.0
27068,continuing#a,0.0
129737,turned#a,-0.08333333333333333
140070,turner#n,0.0
136383,transaction#n,0.0
116448,estimate#n,0.021897810218978103
56483,starting#n,0.0
96460,pump#v,-0.01149802890932983
97180,pulp#v,0.0
73484,details#n,0.0
46617,treated#a,-0.034090909090909095
121229,solve#v,0.0
2418,pure#a,0.19054178145087236
8207,connection#n,-0.04418572029737691
110992,abandoned#a,-0.08333333333333333
55524,inability#n,-0.125
60689,push#v,-0.0379352391274895
117467,edison#n,0.0
122576,york#n,0.0
122577,palmer#n,0.0
144584,off-site#a,0.0
134763,commodity#n,0.0
23052,listing#n,0.0
46779,alberta#n,0.0
84537,oakland#n,0.0
111978,restriction#n,0.13636363636363638
71238,functionality#n,0.625
55658,restricting#a,0.0
116741,directional#a,-0.034090909090909095
107591,forthcoming#a,0.022727272727272728
144096,.22#n,0.125
140037,apparently#r,0.4166666666666667
112075,suitability#n,0.625
18744,percent#n,0.0
6710,neither#a,-0.25
142043,hazmat#n,0.0
43310,lloyd#n,0.0
44250,strictly#r,0.11363636363636363
3907,evening#n,0.0
13313,specialist#n,0.0
30960,experienced#a,0.5
6022,funeral#n,0.0
135698,outline#v,0.0
71190,restrictive#a,0.0
129481,assistance#n,0.25
130557,surcharge#n,0.0
128790,rolling#n,-0.034090909090909095
81375,sorry#a,-0.5350000000000001
35892,exempt#a,-0.4583333333333333
31659,system#n,0.017183335671202133
67311,vaporization#n,0.0
84756,vacation#v,0.125
119528,outcome#n,0.0
18949,sampling#n,0.20454545454545456
101996,generation#n,0.0
104264,carmine#n,-0.125
154038,failing#a,0.5
123593,ascertain#v,-0.02
7958,delay#v,0.06000000000000001
30665,maryland#n,0.0
152479,getting#n,0.0
2540,biweekly#r,0.0
142896,supervising#n,0.0
131012,satisfied#a,0.25
124810,corporate#a,-0.06000000000000001
18186,northern#n,0.0
19887,highly#r,0.5454545454545455
39775,100#n,0.0
40416,101#a,-0.25
35773,delta#n,0.0
75546,120#n,0.0
73935,secondary#a,-0.5986131386861313
9067,requested#a,0.0
78640,125#a,-0.125
92842,130#a,0.0
95825,135#a,-0.125
113336,145#a,-0.125
129037,150#a,0.0
52961,beaver#n,-0.03213957759412305
146523,160#a,0.0
11556,higher#a,0.20833333333333334
43935,190#a,0.0
46380,half#r,0.0
45553,hall#n,0.0
65322,quickest#r,0.0
107841,hang#v,-0.00878982937168672
109409,hand#v,0.0
40811,halt#v,0.0
82090,regain#v,0.0
124157,resolve#n,0.3333333333333333
64104,frustrate#v,-0.041666666666666664
21427,aside#r,-0.12755102040816327
36012,harm#v,-0.5
91752,provider#n,0.0
19529,hard#r,-0.12992819401165154
105900,have#v,0.05020802460556254
39526,haul#n,0.0
153763,asian#a,0.0
93894,regard#v,0.10227272727272728
121761,200#a,0.0
119074,obligation#n,0.01824817518248175
82699,hawk#n,0.0
27474,direction#n,0.004909524477486324
8142,mumbai#n,0.0
119315,restoration#n,0.06990358126721764
23860,priority#n,-0.16666666666666666
79224,leased#a,0.0
